Teams,Borda Points
georgia-bulldogs,1530
ohio-state-buckeyes,1509
tennessee-volunteers,1474
michigan-wolverines,1384
clemson-tigers,1336
alabama-crimson-tide,1232
ole-miss-rebels,1173
tcu-horned-frogs,1166
ucla-bruins,1048
oregon-ducks,953
oklahoma-state-cowboys,913
usc-trojans,861
wake-forest-demon-deacons,790
syracuse-orange,751
utah-utes,715
penn-state-nittany-lions,629
kansas-state-wildcats,601
illinois-fighting-illini,440
kentucky-wildcats,420
texas-longhorns,377
cincinnati-bearcats,331
north-carolina-tar-heels,221
mississippi-state-bulldogs,166
tulane-green-wave,130
purdue-boilermakers,104
lsu-tigers,99
kansas-jayhawks,17
south-carolina-gamecocks,16
ucf-knights,13
james-madison-dukes,7
oregon-state-beavers,7
maryland-terrapins,6
south-alabama-jaguars,6
liberty-flames,2
minnesota-golden-gophers,2
florida-state-seminoles,2
arkansas-razorbacks,1
