Teams,Borda Points
georgia-bulldogs,1574
michigan-wolverines,1513
tcu-horned-frogs,1430
ohio-state-buckeyes,1398
alabama-crimson-tide,1285
tennessee-volunteers,1233
utah-utes,1111
usc-trojans,1068
penn-state-nittany-lions,1063
clemson-tigers,1043
kansas-state-wildcats,1032
washington-huskies,933
florida-state-seminoles,712
tulane-green-wave,687
oregon-ducks,673
lsu-tigers,664
oregon-state-beavers,649
ucla-bruins,574
notre-dame-fighting-irish,421
texas-longhorns,343
utsa-roadrunners,270
troy-trojans,198
mississippi-state-bulldogs,156
north-carolina-state-wolfpack,82
north-carolina-tar-heels,54
ucf-knights,52
cincinnati-bearcats,42
fresno-state-bulldogs,39
ole-miss-rebels,37
purdue-boilermakers,22
south-alabama-jaguars,21
illinois-fighting-illini,15
boise-state-broncos,8
pittsburgh-panthers,5
minnesota-golden-gophers,3
james-madison-dukes,2
