Teams,Borda Points
alabama-crimson-tide,1552
georgia-bulldogs,1511
ohio-state-buckeyes,1471
michigan-wolverines,1299
clemson-tigers,1280
texas-am-aggies,1241
oklahoma-sooners,1132
notre-dame-fighting-irish,1085
baylor-bears,1059
usc-trojans,898
oklahoma-state-cowboys,823
florida-gators,768
utah-utes,722
michigan-state-spartans,697
miami-fl-hurricanes,687
arkansas-razorbacks,682
pittsburgh-panthers,543
north-carolina-state-wolfpack,524
wisconsin-badgers,488
kentucky-wildcats,388
byu-cougars,290
ole-miss-rebels,265
tennessee-volunteers,209
houston-cougars,159
oregon-ducks,142
penn-state-nittany-lions,129
texas-longhorns,125
cincinnati-bearcats,71
florida-state-seminoles,44
fresno-state-bulldogs,27
ucf-knights,24
minnesota-golden-gophers,23
kansas-state-wildcats,20
auburn-tigers,15
mississippi-state-bulldogs,11
air-force-falcons,9
oregon-state-beavers,6
north-carolina-tar-heels,4
south-carolina-gamecocks,3
purdue-boilermakers,2
ucla-bruins,2
arizona-wildcats,1
