Teams,Borda Points
georgia-bulldogs,1561
alabama-crimson-tide,1496
ohio-state-buckeyes,1475
michigan-wolverines,1359
clemson-tigers,1285
oklahoma-sooners,1209
usc-trojans,1139
oklahoma-state-cowboys,1004
kentucky-wildcats,992
arkansas-razorbacks,938
michigan-state-spartans,902
byu-cougars,880
miami-fl-hurricanes,772
utah-utes,673
tennessee-volunteers,658
north-carolina-state-wolfpack,623
baylor-bears,562
florida-gators,484
wake-forest-demon-deacons,449
ole-miss-rebels,411
texas-longhorns,278
penn-state-nittany-lions,272
pittsburgh-panthers,160
texas-am-aggies,145
oregon-ducks,89
marshall-thundering-herd,87
appalachian-state-mountaineers,80
cincinnati-bearcats,80
kansas-state-wildcats,77
north-carolina-tar-heels,71
oregon-state-beavers,44
mississippi-state-bulldogs,44
florida-state-seminoles,44
minnesota-golden-gophers,37
washington-state-cougars,30
notre-dame-fighting-irish,23
air-force-falcons,19
wisconsin-badgers,7
auburn-tigers,4
iowa-state-cyclones,4
purdue-boilermakers,1
