Teams,Borda Points
ohio-state-buckeyes,1563
michigan-wolverines,1516
tcu-horned-frogs,1437
tennessee-volunteers,1404
lsu-tigers,1281
usc-trojans,1215
alabama-crimson-tide,1203
clemson-tigers,1118
utah-utes,1028
penn-state-nittany-lions,945
oregon-ducks,919
north-carolina-tar-heels,906
ole-miss-rebels,860
washington-huskies,756
ucla-bruins,711
ucf-knights,600
notre-dame-fighting-irish,557
kansas-state-wildcats,531
florida-state-seminoles,448
tulane-green-wave,330
cincinnati-bearcats,294
coastal-carolina-chanticleers,184
oklahoma-state-cowboys,114
oregon-state-beavers,109
north-carolina-state-wolfpack,105
texas-longhorns,80
utsa-roadrunners,71
troy-trojans,36
duke-blue-devils,26
liberty-flames,18
illinois-fighting-illini,16
minnesota-golden-gophers,12
florida-gators,9
boise-state-broncos,8
south-alabama-jaguars,2
