Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1364
clemson-tigers,1268
oklahoma-sooners,1258
usc-trojans,1199
kentucky-wildcats,1099
oklahoma-state-cowboys,1076
arkansas-razorbacks,930
tennessee-volunteers,890
utah-utes,718
penn-state-nittany-lions,699
oregon-ducks,641
ole-miss-rebels,624
baylor-bears,544
washington-huskies,531
byu-cougars,429
florida-gators,406
wake-forest-demon-deacons,391
texas-longhorns,385
texas-am-aggies,360
pittsburgh-panthers,219
miami-fl-hurricanes,156
michigan-state-spartans,116
florida-state-seminoles,96
appalachian-state-mountaineers,93
north-carolina-tar-heels,79
washington-state-cougars,74
oregon-state-beavers,62
cincinnati-bearcats,59
minnesota-golden-gophers,58
kansas-jayhawks,33
syracuse-orange,10
lsu-tigers,7
wisconsin-badgers,5
