Teams,Borda Points
georgia-bulldogs,1530
ohio-state-buckeyes,1513
tennessee-volunteers,1476
michigan-wolverines,1382
clemson-tigers,1318
alabama-crimson-tide,1266
tcu-horned-frogs,1213
oregon-ducks,1114
oklahoma-state-cowboys,1064
usc-trojans,928
wake-forest-demon-deacons,927
ucla-bruins,807
penn-state-nittany-lions,786
utah-utes,771
ole-miss-rebels,751
syracuse-orange,645
lsu-tigers,537
kentucky-wildcats,465
cincinnati-bearcats,432
north-carolina-tar-heels,329
kansas-state-wildcats,320
tulane-green-wave,301
north-carolina-state-wolfpack,210
south-carolina-gamecocks,152
liberty-flames,52
texas-longhorns,50
oregon-state-beavers,38
maryland-terrapins,11
mississippi-state-bulldogs,11
troy-trojans,5
washington-huskies,2
arkansas-razorbacks,2
florida-state-seminoles,2
utsa-roadrunners,2
