Teams,Borda Points
georgia-bulldogs,1528
tennessee-volunteers,1500
ohio-state-buckeyes,1500
michigan-wolverines,1378
clemson-tigers,1312
alabama-crimson-tide,1258
tcu-horned-frogs,1220
oregon-ducks,1135
usc-trojans,1010
ucla-bruins,979
ole-miss-rebels,905
utah-utes,876
kansas-state-wildcats,772
illinois-fighting-illini,742
lsu-tigers,679
penn-state-nittany-lions,642
north-carolina-tar-heels,547
oklahoma-state-cowboys,515
tulane-green-wave,459
wake-forest-demon-deacons,390
north-carolina-state-wolfpack,289
syracuse-orange,210
liberty-flames,141
oregon-state-beavers,134
ucf-knights,113
texas-longhorns,59
maryland-terrapins,37
cincinnati-bearcats,33
notre-dame-fighting-irish,25
washington-huskies,13
arkansas-razorbacks,11
florida-state-seminoles,10
baylor-bears,9
coastal-carolina-chanticleers,8
troy-trojans,7
mississippi-state-bulldogs,6
boise-state-broncos,4
east-carolina-pirates,2
utsa-roadrunners,2
south-carolina-gamecocks,2
louisville-cardinals,1
