Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1364
clemson-tigers,1270
oklahoma-sooners,1260
usc-trojans,1202
kentucky-wildcats,1098
oklahoma-state-cowboys,1082
arkansas-razorbacks,944
north-carolina-state-wolfpack,819
utah-utes,726
penn-state-nittany-lions,710
oregon-ducks,647
ole-miss-rebels,628
baylor-bears,549
washington-huskies,539
byu-cougars,432
florida-gators,408
wake-forest-demon-deacons,391
texas-longhorns,384
texas-am-aggies,357
pittsburgh-panthers,219
miami-fl-hurricanes,154
michigan-state-spartans,116
florida-state-seminoles,98
appalachian-state-mountaineers,94
north-carolina-tar-heels,80
washington-state-cougars,75
oregon-state-beavers,62
cincinnati-bearcats,60
minnesota-golden-gophers,57
kansas-jayhawks,32
syracuse-orange,9
lsu-tigers,7
wisconsin-badgers,5
