Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1501
michigan-wolverines,1453
tcu-horned-frogs,1374
tennessee-volunteers,1341
lsu-tigers,1218
usc-trojans,1152
alabama-crimson-tide,1140
clemson-tigers,1055
utah-utes,965
penn-state-nittany-lions,882
oregon-ducks,856
north-carolina-tar-heels,844
ole-miss-rebels,797
washington-huskies,694
ucla-bruins,650
ucf-knights,538
notre-dame-fighting-irish,497
kansas-state-wildcats,472
florida-state-seminoles,390
tulane-green-wave,286
cincinnati-bearcats,252
oklahoma-state-cowboys,94
oregon-state-beavers,90
north-carolina-state-wolfpack,88
texas-longhorns,67
utsa-roadrunners,60
troy-trojans,31
duke-blue-devils,21
liberty-flames,16
illinois-fighting-illini,14
minnesota-golden-gophers,9
florida-gators,6
boise-state-broncos,6
south-alabama-jaguars,1
