Teams,Borda Points
georgia-bulldogs,1565
alabama-crimson-tide,1487
ohio-state-buckeyes,1483
michigan-wolverines,1354
clemson-tigers,1311
usc-trojans,1237
kentucky-wildcats,1128
tennessee-volunteers,1124
oklahoma-state-cowboys,1082
north-carolina-state-wolfpack,931
penn-state-nittany-lions,896
utah-utes,783
oregon-ducks,758
washington-huskies,694
baylor-bears,591
texas-am-aggies,584
oklahoma-sooners,571
byu-cougars,529
arkansas-razorbacks,501
minnesota-golden-gophers,321
wake-forest-demon-deacons,304
florida-state-seminoles,290
pittsburgh-panthers,249
kansas-state-wildcats,199
kansas-jayhawks,167
cincinnati-bearcats,74
florida-gators,64
washington-state-cougars,34
syracuse-orange,32
oregon-state-beavers,20
texas-tech-red-raiders,17
north-carolina-tar-heels,10
james-madison-dukes,8
lsu-tigers,7
ucla-bruins,4
tulane-green-wave,3
tcu-horned-frogs,2
