Teams,Borda Points
alabama-crimson-tide,1566
ohio-state-buckeyes,1506
georgia-bulldogs,1455
clemson-tigers,1292
notre-dame-fighting-irish,1242
texas-am-aggies,1212
utah-utes,1209
michigan-wolverines,1203
oklahoma-sooners,956
baylor-bears,884
oregon-ducks,831
oklahoma-state-cowboys,815
north-carolina-state-wolfpack,753
usc-trojans,712
michigan-state-spartans,632
miami-fl-hurricanes,476
pittsburgh-panthers,384
wisconsin-badgers,367
arkansas-razorbacks,349
kentucky-wildcats,333
ole-miss-rebels,325
wake-forest-demon-deacons,303
cincinnati-bearcats,266
houston-cougars,265
byu-cougars,236
tennessee-volunteers,181
texas-longhorns,165
iowa-hawkeyes,163
penn-state-nittany-lions,160
lsu-tigers,55
minnesota-golden-gophers,31
ucf-knights,27
purdue-boilermakers,18
kansas-state-wildcats,15
auburn-tigers,15
mississippi-state-bulldogs,15
florida-gators,14
north-carolina-tar-heels,9
boise-state-broncos,6
air-force-falcons,5
appalachian-state-mountaineers,4
ucla-bruins,3
south-carolina-gamecocks,3
san-diego-state-aztecs,3
utah-state-aggies,2
nebraska-cornhuskers,1
