Teams,Borda Points
georgia-bulldogs,1530
ohio-state-buckeyes,1509
tennessee-volunteers,1474
michigan-wolverines,1384
clemson-tigers,1336
alabama-crimson-tide,1232
ole-miss-rebels,1173
tcu-horned-frogs,1166
ucla-bruins,1048
oregon-ducks,953
oklahoma-state-cowboys,913
usc-trojans,861
wake-forest-demon-deacons,790
syracuse-orange,751
utah-utes,718
penn-state-nittany-lions,631
kansas-state-wildcats,601
illinois-fighting-illini,436
kentucky-wildcats,425
texas-longhorns,383
cincinnati-bearcats,331
north-carolina-state-wolfpack,177
mississippi-state-bulldogs,172
tulane-green-wave,138
purdue-boilermakers,110
lsu-tigers,101
kansas-jayhawks,18
ucf-knights,17
south-carolina-gamecocks,14
oregon-state-beavers,8
james-madison-dukes,7
south-alabama-jaguars,6
maryland-terrapins,5
liberty-flames,3
minnesota-golden-gophers,1
arkansas-razorbacks,1
florida-state-seminoles,1
