Teams,Borda Points
alabama-crimson-tide,1552
georgia-bulldogs,1511
ohio-state-buckeyes,1471
michigan-wolverines,1300
clemson-tigers,1282
texas-am-aggies,1242
oklahoma-sooners,1133
notre-dame-fighting-irish,1092
baylor-bears,1063
usc-trojans,908
oklahoma-state-cowboys,838
florida-gators,788
utah-utes,747
michigan-state-spartans,721
miami-fl-hurricanes,707
pittsburgh-panthers,575
north-carolina-state-wolfpack,549
wisconsin-badgers,520
kentucky-wildcats,420
byu-cougars,310
ole-miss-rebels,293
wake-forest-demon-deacons,285
tennessee-volunteers,225
houston-cougars,171
oregon-ducks,155
penn-state-nittany-lions,137
texas-longhorns,132
cincinnati-bearcats,79
florida-state-seminoles,48
fresno-state-bulldogs,29
minnesota-golden-gophers,26
ucf-knights,26
kansas-state-wildcats,21
auburn-tigers,15
air-force-falcons,11
mississippi-state-bulldogs,11
oregon-state-beavers,6
north-carolina-tar-heels,5
south-carolina-gamecocks,3
purdue-boilermakers,2
ucla-bruins,2
arizona-wildcats,2
