Teams,Borda Points
georgia-bulldogs,1528
tennessee-volunteers,1500
ohio-state-buckeyes,1500
michigan-wolverines,1378
clemson-tigers,1312
alabama-crimson-tide,1258
tcu-horned-frogs,1220
oregon-ducks,1135
usc-trojans,1010
ucla-bruins,979
ole-miss-rebels,905
utah-utes,876
kansas-state-wildcats,772
illinois-fighting-illini,741
lsu-tigers,679
penn-state-nittany-lions,642
north-carolina-tar-heels,542
oklahoma-state-cowboys,514
tulane-green-wave,455
wake-forest-demon-deacons,390
north-carolina-state-wolfpack,286
syracuse-orange,205
liberty-flames,139
oregon-state-beavers,134
ucf-knights,115
texas-longhorns,59
kentucky-wildcats,57
cincinnati-bearcats,32
notre-dame-fighting-irish,24
washington-huskies,14
arkansas-razorbacks,12
florida-state-seminoles,9
baylor-bears,9
coastal-carolina-chanticleers,8
troy-trojans,7
mississippi-state-bulldogs,5
boise-state-broncos,4
east-carolina-pirates,2
south-carolina-gamecocks,2
utsa-roadrunners,1
louisville-cardinals,1
