Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1364
clemson-tigers,1268
oklahoma-sooners,1257
usc-trojans,1197
kentucky-wildcats,1096
oklahoma-state-cowboys,1071
arkansas-razorbacks,921
tennessee-volunteers,866
north-carolina-state-wolfpack,781
utah-utes,686
penn-state-nittany-lions,668
oregon-ducks,597
ole-miss-rebels,587
baylor-bears,496
washington-huskies,488
byu-cougars,384
florida-gators,363
wake-forest-demon-deacons,348
texas-longhorns,341
texas-am-aggies,319
pittsburgh-panthers,182
miami-fl-hurricanes,130
michigan-state-spartans,95
florida-state-seminoles,86
north-carolina-tar-heels,72
washington-state-cougars,65
cincinnati-bearcats,53
oregon-state-beavers,52
minnesota-golden-gophers,50
kansas-jayhawks,24
syracuse-orange,7
lsu-tigers,6
wisconsin-badgers,4
