Teams,Borda Points
alabama-crimson-tide,610
ohio-state-buckeyes,540
louisville-cardinals,442
michigan-wolverines,408
clemson-tigers,389
wisconsin-badgers,299
washington-huskies,235
oklahoma-sooners,155
penn-state-nittany-lions,98
west-virginia-mountaineers,83
utah-utes,22
usc-trojans,19
colorado-buffaloes,15
florida-state-seminoles,10
oklahoma-state-cowboys,10
lsu-tigers,8
western-michigan-broncos,7
washington-state-cougars,2
auburn-tigers,2
nebraska-cornhuskers,1
florida-gators,0
boise-state-broncos,0
western-kentucky-hilltoppers,0
troy-trojans,0
texas-am-aggies,0
houston-cougars,0
virginia-tech-hokies,0
tennessee-volunteers,0
san-diego-state-aztecs,0
arkansas-razorbacks,0
north-carolina-tar-heels,0
stanford-cardinal,0
navy-midshipmen,0
pittsburgh-panthers,0
south-florida-bulls,0
ole-miss-rebels,0
iowa-hawkeyes,0
minnesota-golden-gophers,0
