Teams,Borda Points
alabama-crimson-tide,1520
georgia-bulldogs,1468
notre-dame-fighting-irish,1357
clemson-tigers,1289
oklahoma-sooners,1258
wisconsin-badgers,1256
miami-fl-hurricanes,1220
tcu-horned-frogs,1087
washington-huskies,1061
auburn-tigers,875
ohio-state-buckeyes,782
oklahoma-state-cowboys,766
michigan-state-spartans,761
ucf-knights,737
usc-trojans,721
penn-state-nittany-lions,718
virginia-tech-hokies,540
mississippi-state-bulldogs,472
washington-state-cougars,428
memphis-tigers,386
michigan-wolverines,197
south-florida-bulls,184
west-virginia-mountaineers,170
iowa-hawkeyes,153
lsu-tigers,152
north-carolina-state-wolfpack,113
toledo-rockets,36
stanford-cardinal,26
arizona-wildcats,17
boise-state-broncos,15
northwestern-wildcats,8
army-west-point-black-knights,3
san-diego-state-aztecs,2
