Teams,Borda Points
alabama-crimson-tide,1525
penn-state-nittany-lions,1432
georgia-bulldogs,1417
tcu-horned-frogs,1322
wisconsin-badgers,1241
ohio-state-buckeyes,1184
clemson-tigers,1117
miami-fl-hurricanes,1109
oklahoma-sooners,1066
oklahoma-state-cowboys,900
usc-trojans,886
washington-huskies,811
notre-dame-fighting-irish,798
virginia-tech-hokies,727
washington-state-cougars,578
north-carolina-state-wolfpack,573
south-florida-bulls,573
michigan-state-spartans,563
michigan-wolverines,558
ucf-knights,387
auburn-tigers,307
stanford-cardinal,277
west-virginia-mountaineers,163
lsu-tigers,110
san-diego-state-aztecs,61
texas-am-aggies,52
iowa-state-cyclones,18
virginia-cavaliers,11
kentucky-wildcats,8
utah-utes,4
navy-midshipmen,3
mississippi-state-bulldogs,3
south-carolina-gamecocks,2
iowa-hawkeyes,2
texas-tech-red-raiders,2
marshall-thundering-herd,2
georgia-tech-yellow-jackets,1
florida-state-seminoles,1
