Teams,Borda Points
alabama-crimson-tide,1504
clemson-tigers,1446
oklahoma-sooners,1432
penn-state-nittany-lions,1306
usc-trojans,1241
oklahoma-state-cowboys,1154
washington-huskies,1141
michigan-wolverines,1081
wisconsin-badgers,1031
ohio-state-buckeyes,1015
georgia-bulldogs,940
florida-state-seminoles,923
virginia-tech-hokies,730
miami-fl-hurricanes,609
auburn-tigers,600
tcu-horned-frogs,560
mississippi-state-bulldogs,534
washington-state-cougars,429
louisville-cardinals,368
florida-gators,323
south-florida-bulls,283
utah-utes,206
oregon-ducks,171
lsu-tigers,166
west-virginia-mountaineers,119
vanderbilt-commodores,98
colorado-buffaloes,96
maryland-terrapins,90
notre-dame-fighting-irish,59
memphis-tigers,26
california-golden-bears,22
stanford-cardinal,18
kentucky-wildcats,13
kansas-state-wildcats,12
duke-blue-devils,12
tennessee-volunteers,7
texas-tech-red-raiders,5
iowa-hawkeyes,3
michigan-state-spartans,2
wake-forest-demon-deacons,2
houston-cougars,2
