Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1465
ohio-state-buckeyes,1332
wisconsin-badgers,1256
notre-dame-fighting-irish,1254
clemson-tigers,1196
penn-state-nittany-lions,1189
oklahoma-sooners,1147
miami-fl-hurricanes,1075
tcu-horned-frogs,942
oklahoma-state-cowboys,936
washington-huskies,874
virginia-tech-hokies,837
iowa-state-cyclones,672
ucf-knights,654
auburn-tigers,577
usc-trojans,564
stanford-cardinal,437
lsu-tigers,340
north-carolina-state-wolfpack,339
mississippi-state-bulldogs,287
memphis-tigers,279
arizona-wildcats,211
michigan-state-spartans,149
washington-state-cougars,125
michigan-wolverines,80
toledo-rockets,23
west-virginia-mountaineers,14
south-carolina-gamecocks,11
san-diego-state-aztecs,3
boise-state-broncos,3
army-west-point-black-knights,2
