Teams,Borda Points
alabama-crimson-tide,1520
georgia-bulldogs,1468
notre-dame-fighting-irish,1357
clemson-tigers,1290
oklahoma-sooners,1262
wisconsin-badgers,1257
miami-fl-hurricanes,1224
tcu-horned-frogs,1108
auburn-tigers,935
ohio-state-buckeyes,842
oklahoma-state-cowboys,826
michigan-state-spartans,820
ucf-knights,797
usc-trojans,777
penn-state-nittany-lions,776
virginia-tech-hokies,598
mississippi-state-bulldogs,524
washington-state-cougars,480
memphis-tigers,434
michigan-wolverines,228
south-florida-bulls,212
west-virginia-mountaineers,206
iowa-state-cyclones,202
iowa-hawkeyes,183
lsu-tigers,177
north-carolina-state-wolfpack,131
toledo-rockets,45
stanford-cardinal,32
arizona-wildcats,19
boise-state-broncos,19
northwestern-wildcats,9
army-west-point-black-knights,4
san-diego-state-aztecs,2
