Teams,Borda Points
alabama-crimson-tide,1513
ohio-state-buckeyes,1416
florida-state-seminoles,1399
usc-trojans,1334
clemson-tigers,1227
penn-state-nittany-lions,1221
washington-huskies,1184
wisconsin-badgers,981
oklahoma-state-cowboys,946
michigan-wolverines,938
auburn-tigers,935
lsu-tigers,845
stanford-cardinal,754
georgia-bulldogs,749
louisville-cardinals,689
florida-gators,683
miami-fl-hurricanes,551
south-florida-bulls,380
kansas-state-wildcats,369
virginia-tech-hokies,289
west-virginia-mountaineers,247
texas-longhorns,207
washington-state-cougars,174
tennessee-volunteers,144
tcu-horned-frogs,121
utah-utes,107
notre-dame-fighting-irish,75
boise-state-broncos,48
northwestern-wildcats,34
north-carolina-state-wolfpack,34
oregon-ducks,31
pittsburgh-panthers,31
colorado-buffaloes,25
houston-cougars,23
san-diego-state-aztecs,14
ucla-bruins,11
byu-cougars,7
appalachian-state-mountaineers,7
nebraska-cornhuskers,6
tulsa-golden-hurricane,5
texas-am-aggies,4
kentucky-wildcats,4
michigan-state-spartans,2
