Teams,Borda Points
alabama-crimson-tide,1520
georgia-bulldogs,1468
notre-dame-fighting-irish,1357
clemson-tigers,1289
oklahoma-sooners,1258
wisconsin-badgers,1256
miami-fl-hurricanes,1220
tcu-horned-frogs,1087
washington-huskies,1061
auburn-tigers,876
ohio-state-buckeyes,784
oklahoma-state-cowboys,768
michigan-state-spartans,765
ucf-knights,736
usc-trojans,720
penn-state-nittany-lions,718
virginia-tech-hokies,543
mississippi-state-bulldogs,473
washington-state-cougars,429
memphis-tigers,383
michigan-wolverines,197
west-virginia-mountaineers,179
iowa-state-cyclones,171
iowa-hawkeyes,161
lsu-tigers,153
north-carolina-state-wolfpack,109
toledo-rockets,38
stanford-cardinal,26
arizona-wildcats,16
boise-state-broncos,16
northwestern-wildcats,8
army-west-point-black-knights,3
san-diego-state-aztecs,2
