Teams,Borda Points
clemson-tigers,1478
oklahoma-sooners,1461
wisconsin-badgers,1405
auburn-tigers,1374
alabama-crimson-tide,1254
georgia-bulldogs,1246
miami-fl-hurricanes,1119
ohio-state-buckeyes,1112
penn-state-nittany-lions,961
tcu-horned-frogs,956
usc-trojans,939
ucf-knights,911
washington-huskies,771
stanford-cardinal,699
memphis-tigers,617
lsu-tigers,600
oklahoma-state-cowboys,569
michigan-state-spartans,509
northwestern-wildcats,433
washington-state-cougars,381
virginia-tech-hokies,353
south-florida-bulls,150
mississippi-state-bulldogs,124
fresno-state-bulldogs,89
north-carolina-state-wolfpack,83
san-diego-state-aztecs,69
louisville-cardinals,24
toledo-rockets,20
michigan-wolverines,20
boise-state-broncos,18
virginia-cavaliers,5
florida-atlantic-owls,4
missouri-tigers,4
troy-trojans,2
kansas-state-wildcats,2
iowa-state-cyclones,2
