Teams,Borda Points
alabama-crimson-tide,1507
clemson-tigers,1481
penn-state-nittany-lions,1370
georgia-bulldogs,1327
washington-huskies,1284
tcu-horned-frogs,1192
wisconsin-badgers,1127
washington-state-cougars,1094
ohio-state-buckeyes,1051
auburn-tigers,914
miami-fl-hurricanes,908
oklahoma-sooners,851
usc-trojans,795
oklahoma-state-cowboys,712
virginia-tech-hokies,617
notre-dame-fighting-irish,583
michigan-wolverines,525
south-florida-bulls,485
san-diego-state-aztecs,465
north-carolina-state-wolfpack,424
michigan-state-spartans,418
ucf-knights,279
stanford-cardinal,122
navy-midshipmen,93
georgia-tech-yellow-jackets,43
west-virginia-mountaineers,29
louisville-cardinals,28
utah-utes,21
lsu-tigers,10
florida-gators,10
iowa-state-cyclones,6
kentucky-wildcats,6
texas-am-aggies,5
memphis-tigers,4
