Teams,Borda Points
alabama-crimson-tide,1504
clemson-tigers,1446
oklahoma-sooners,1432
penn-state-nittany-lions,1306
usc-trojans,1241
oklahoma-state-cowboys,1154
washington-huskies,1141
michigan-wolverines,1081
wisconsin-badgers,1031
ohio-state-buckeyes,1015
georgia-bulldogs,940
florida-state-seminoles,924
virginia-tech-hokies,732
miami-fl-hurricanes,612
auburn-tigers,603
tcu-horned-frogs,567
mississippi-state-bulldogs,548
washington-state-cougars,437
florida-gators,335
south-florida-bulls,293
san-diego-state-aztecs,231
utah-utes,214
lsu-tigers,177
oregon-ducks,175
west-virginia-mountaineers,127
vanderbilt-commodores,109
colorado-buffaloes,103
maryland-terrapins,96
notre-dame-fighting-irish,63
memphis-tigers,28
california-golden-bears,21
stanford-cardinal,18
kansas-state-wildcats,15
kentucky-wildcats,14
duke-blue-devils,12
tennessee-volunteers,9
texas-tech-red-raiders,5
wake-forest-demon-deacons,3
iowa-hawkeyes,2
michigan-state-spartans,2
houston-cougars,2
