Teams,Borda Points
alabama-crimson-tide,1521
georgia-bulldogs,1454
oklahoma-sooners,1374
clemson-tigers,1292
ohio-state-buckeyes,1286
ucf-knights,1248
wisconsin-badgers,1194
penn-state-nittany-lions,1120
tcu-horned-frogs,974
auburn-tigers,917
notre-dame-fighting-irish,857
usc-trojans,839
miami-fl-hurricanes,769
oklahoma-state-cowboys,758
michigan-state-spartans,705
washington-huskies,668
northwestern-wildcats,530
lsu-tigers,371
mississippi-state-bulldogs,363
stanford-cardinal,338
south-florida-bulls,271
boise-state-broncos,257
north-carolina-state-wolfpack,239
virginia-tech-hokies,132
memphis-tigers,124
south-carolina-gamecocks,53
florida-atlantic-owls,39
iowa-state-cyclones,39
army-west-point-black-knights,38
troy-trojans,14
fresno-state-bulldogs,14
iowa-hawkeyes,3
san-diego-state-aztecs,3
