Teams,Borda Points
alabama-crimson-tide,1513
ohio-state-buckeyes,1414
florida-state-seminoles,1396
usc-trojans,1325
clemson-tigers,1201
penn-state-nittany-lions,1196
oklahoma-sooners,1170
washington-huskies,1150
wisconsin-badgers,926
oklahoma-state-cowboys,889
michigan-wolverines,881
auburn-tigers,880
lsu-tigers,785
stanford-cardinal,696
georgia-bulldogs,691
louisville-cardinals,631
florida-gators,626
miami-fl-hurricanes,493
south-florida-bulls,331
kansas-state-wildcats,323
virginia-tech-hokies,249
west-virginia-mountaineers,210
texas-longhorns,177
washington-state-cougars,141
tennessee-volunteers,118
utah-utes,90
notre-dame-fighting-irish,68
boise-state-broncos,39
northwestern-wildcats,31
north-carolina-state-wolfpack,28
oregon-ducks,25
pittsburgh-panthers,23
colorado-buffaloes,22
houston-cougars,20
san-diego-state-aztecs,10
ucla-bruins,9
byu-cougars,5
tulsa-golden-hurricane,4
appalachian-state-mountaineers,4
nebraska-cornhuskers,4
texas-am-aggies,3
kentucky-wildcats,3
michigan-state-spartans,2
