Teams,Borda Points
clemson-tigers,1506
oklahoma-sooners,1474
georgia-bulldogs,1409
alabama-crimson-tide,1307
ohio-state-buckeyes,1300
wisconsin-badgers,1162
auburn-tigers,1123
usc-trojans,1101
penn-state-nittany-lions,1008
ucf-knights,983
miami-fl-hurricanes,948
washington-huskies,820
tcu-horned-frogs,816
notre-dame-fighting-irish,632
stanford-cardinal,631
lsu-tigers,599
oklahoma-state-cowboys,549
michigan-state-spartans,487
memphis-tigers,476
northwestern-wildcats,398
washington-state-cougars,343
virginia-tech-hokies,323
south-florida-bulls,118
mississippi-state-bulldogs,105
north-carolina-state-wolfpack,56
san-diego-state-aztecs,44
toledo-rockets,27
louisville-cardinals,11
florida-atlantic-owls,11
michigan-wolverines,9
fresno-state-bulldogs,7
missouri-tigers,3
troy-trojans,2
kansas-state-wildcats,1
