Teams,Borda Points
alabama-crimson-tide,1521
miami-fl-hurricanes,1438
oklahoma-sooners,1367
clemson-tigers,1358
wisconsin-badgers,1322
auburn-tigers,1199
georgia-bulldogs,1151
ohio-state-buckeyes,1036
notre-dame-fighting-irish,1001
oklahoma-state-cowboys,898
tcu-horned-frogs,875
usc-trojans,866
penn-state-nittany-lions,818
ucf-knights,807
washington-state-cougars,614
washington-huskies,575
mississippi-state-bulldogs,492
memphis-tigers,437
michigan-wolverines,315
stanford-cardinal,287
lsu-tigers,276
michigan-state-spartans,259
south-florida-bulls,236
west-virginia-mountaineers,222
north-carolina-state-wolfpack,178
virginia-tech-hokies,110
northwestern-wildcats,73
arizona-wildcats,49
iowa-state-cyclones,27
georgia-tech-yellow-jackets,6
army-west-point-black-knights,3
south-carolina-gamecocks,2
iowa-hawkeyes,2
