Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1445
clemson-tigers,1317
penn-state-nittany-lions,1303
oklahoma-sooners,1253
usc-trojans,1224
washington-huskies,1083
michigan-wolverines,1051
wisconsin-badgers,979
florida-state-seminoles,976
oklahoma-state-cowboys,950
lsu-tigers,898
auburn-tigers,873
stanford-cardinal,772
georgia-bulldogs,685
miami-fl-hurricanes,538
louisville-cardinals,532
virginia-tech-hokies,490
kansas-state-wildcats,400
washington-state-cougars,221
south-florida-bulls,211
florida-gators,170
tcu-horned-frogs,159
notre-dame-fighting-irish,143
tennessee-volunteers,127
utah-utes,99
ucla-bruins,84
colorado-buffaloes,66
maryland-terrapins,49
oregon-ducks,46
south-carolina-gamecocks,44
boise-state-broncos,23
northwestern-wildcats,20
houston-cougars,14
san-diego-state-aztecs,11
texas-tech-red-raiders,5
kentucky-wildcats,4
iowa-hawkeyes,3
pittsburgh-panthers,2
california-golden-bears,2
nebraska-cornhuskers,2
vanderbilt-commodores,1
mississippi-state-bulldogs,1
michigan-state-spartans,1
navy-midshipmen,1
