Teams,Borda Points
alabama-crimson-tide,1522
oklahoma-sooners,1447
clemson-tigers,1380
usc-trojans,1324
penn-state-nittany-lions,1299
washington-huskies,1124
michigan-wolverines,1107
ohio-state-buckeyes,1003
oklahoma-state-cowboys,1002
wisconsin-badgers,994
florida-state-seminoles,944
lsu-tigers,935
georgia-bulldogs,882
louisville-cardinals,658
auburn-tigers,596
virginia-tech-hokies,565
miami-fl-hurricanes,545
kansas-state-wildcats,482
stanford-cardinal,379
tcu-horned-frogs,364
washington-state-cougars,248
tennessee-volunteers,179
florida-gators,158
ucla-bruins,127
utah-utes,112
south-carolina-gamecocks,73
colorado-buffaloes,72
west-virginia-mountaineers,71
oregon-ducks,66
maryland-terrapins,48
notre-dame-fighting-irish,33
san-diego-state-aztecs,20
houston-cougars,10
boise-state-broncos,4
mississippi-state-bulldogs,4
vanderbilt-commodores,3
texas-tech-red-raiders,3
iowa-hawkeyes,2
michigan-state-spartans,2
california-golden-bears,2
