Teams,Borda Points
alabama-crimson-tide,1521
miami-fl-hurricanes,1438
oklahoma-sooners,1367
clemson-tigers,1358
wisconsin-badgers,1322
auburn-tigers,1202
georgia-bulldogs,1156
ohio-state-buckeyes,1050
notre-dame-fighting-irish,1018
tcu-horned-frogs,901
usc-trojans,900
penn-state-nittany-lions,859
ucf-knights,849
washington-state-cougars,673
washington-huskies,629
mississippi-state-bulldogs,550
memphis-tigers,493
michigan-wolverines,368
stanford-cardinal,342
lsu-tigers,334
michigan-state-spartans,305
south-florida-bulls,272
west-virginia-mountaineers,270
north-carolina-state-wolfpack,224
virginia-tech-hokies,137
northwestern-wildcats,97
arizona-wildcats,61
iowa-state-cyclones,38
boise-state-broncos,11
georgia-tech-yellow-jackets,7
army-west-point-black-knights,6
south-carolina-gamecocks,3
iowa-hawkeyes,3
