Teams,Borda Points
alabama-crimson-tide,1525
oklahoma-sooners,1419
clemson-tigers,1403
wisconsin-badgers,1380
auburn-tigers,1264
georgia-bulldogs,1218
ohio-state-buckeyes,1125
notre-dame-fighting-irish,1084
tcu-horned-frogs,967
usc-trojans,952
penn-state-nittany-lions,949
ucf-knights,894
washington-state-cougars,758
washington-huskies,674
mississippi-state-bulldogs,634
memphis-tigers,557
oklahoma-state-cowboys,482
lsu-tigers,476
stanford-cardinal,467
michigan-state-spartans,424
south-florida-bulls,295
northwestern-wildcats,288
virginia-tech-hokies,177
boise-state-broncos,139
michigan-wolverines,70
iowa-state-cyclones,61
south-carolina-gamecocks,44
san-diego-state-aztecs,12
wake-forest-demon-deacons,11
north-carolina-state-wolfpack,11
texas-am-aggies,2
fresno-state-bulldogs,2
