Teams,Borda Points
alabama-crimson-tide,1525
penn-state-nittany-lions,1444
georgia-bulldogs,1409
tcu-horned-frogs,1327
wisconsin-badgers,1241
ohio-state-buckeyes,1165
clemson-tigers,1114
miami-fl-hurricanes,1101
notre-dame-fighting-irish,1068
oklahoma-sooners,1042
oklahoma-state-cowboys,901
washington-huskies,844
virginia-tech-hokies,804
north-carolina-state-wolfpack,692
washington-state-cougars,673
michigan-state-spartans,643
ucf-knights,541
auburn-tigers,444
stanford-cardinal,396
usc-trojans,371
west-virginia-mountaineers,244
lsu-tigers,226
memphis-tigers,153
iowa-state-cyclones,130
texas-am-aggies,100
michigan-wolverines,79
mississippi-state-bulldogs,63
san-diego-state-aztecs,9
georgia-tech-yellow-jackets,8
south-carolina-gamecocks,3
toledo-rockets,2
marshall-thundering-herd,2
