Teams,Borda Points
alabama-crimson-tide,1524
ohio-state-buckeyes,1445
clemson-tigers,1317
penn-state-nittany-lions,1303
oklahoma-sooners,1253
usc-trojans,1224
washington-huskies,1084
michigan-wolverines,1051
wisconsin-badgers,979
florida-state-seminoles,978
oklahoma-state-cowboys,950
lsu-tigers,900
auburn-tigers,873
stanford-cardinal,774
georgia-bulldogs,689
miami-fl-hurricanes,552
louisville-cardinals,548
virginia-tech-hokies,513
washington-state-cougars,253
south-florida-bulls,232
florida-gators,193
tcu-horned-frogs,177
notre-dame-fighting-irish,159
tennessee-volunteers,147
utah-utes,113
ucla-bruins,97
west-virginia-mountaineers,89
colorado-buffaloes,79
maryland-terrapins,59
oregon-ducks,56
south-carolina-gamecocks,53
boise-state-broncos,25
northwestern-wildcats,22
houston-cougars,15
san-diego-state-aztecs,14
texas-tech-red-raiders,6
iowa-hawkeyes,5
kentucky-wildcats,4
california-golden-bears,3
vanderbilt-commodores,2
mississippi-state-bulldogs,2
pittsburgh-panthers,2
navy-midshipmen,2
nebraska-cornhuskers,2
michigan-state-spartans,1
