Teams,Borda Points
oklahoma-sooners,1517
georgia-bulldogs,1469
alabama-crimson-tide,1368
ohio-state-buckeyes,1361
wisconsin-badgers,1223
auburn-tigers,1184
usc-trojans,1162
penn-state-nittany-lions,1069
ucf-knights,1044
miami-fl-hurricanes,1009
washington-huskies,881
tcu-horned-frogs,877
notre-dame-fighting-irish,693
stanford-cardinal,690
lsu-tigers,660
oklahoma-state-cowboys,610
michigan-state-spartans,548
memphis-tigers,536
northwestern-wildcats,458
washington-state-cougars,400
virginia-tech-hokies,384
south-florida-bulls,152
mississippi-state-bulldogs,143
boise-state-broncos,95
north-carolina-state-wolfpack,81
san-diego-state-aztecs,55
toledo-rockets,35
louisville-cardinals,16
florida-atlantic-owls,15
michigan-wolverines,11
fresno-state-bulldogs,10
missouri-tigers,4
troy-trojans,2
kansas-state-wildcats,2
