Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1465
ohio-state-buckeyes,1332
wisconsin-badgers,1256
notre-dame-fighting-irish,1254
clemson-tigers,1196
penn-state-nittany-lions,1189
oklahoma-sooners,1147
miami-fl-hurricanes,1075
tcu-horned-frogs,942
oklahoma-state-cowboys,936
washington-huskies,874
virginia-tech-hokies,837
iowa-state-cyclones,671
ucf-knights,654
auburn-tigers,576
usc-trojans,563
stanford-cardinal,434
lsu-tigers,339
north-carolina-state-wolfpack,334
mississippi-state-bulldogs,280
memphis-tigers,271
arizona-wildcats,204
michigan-state-spartans,137
washington-state-cougars,123
south-florida-bulls,99
michigan-wolverines,74
toledo-rockets,19
south-carolina-gamecocks,11
san-diego-state-aztecs,3
boise-state-broncos,2
army-west-point-black-knights,2
