Teams,Borda Points
alabama-crimson-tide,1522
miami-fl-hurricanes,1433
oklahoma-sooners,1370
clemson-tigers,1355
wisconsin-badgers,1328
auburn-tigers,1203
georgia-bulldogs,1157
ohio-state-buckeyes,1064
notre-dame-fighting-irish,1023
tcu-horned-frogs,906
usc-trojans,891
penn-state-nittany-lions,888
ucf-knights,833
washington-state-cougars,697
washington-huskies,614
mississippi-state-bulldogs,573
memphis-tigers,499
oklahoma-state-cowboys,422
lsu-tigers,416
stanford-cardinal,408
michigan-state-spartans,368
south-florida-bulls,250
northwestern-wildcats,237
virginia-tech-hokies,140
boise-state-broncos,102
michigan-wolverines,50
south-carolina-gamecocks,33
wake-forest-demon-deacons,9
north-carolina-state-wolfpack,9
san-diego-state-aztecs,8
texas-am-aggies,2
fresno-state-bulldogs,1
