Teams,Borda Points
alabama-crimson-tide,1522
oklahoma-sooners,1447
clemson-tigers,1380
usc-trojans,1324
penn-state-nittany-lions,1299
washington-huskies,1125
michigan-wolverines,1107
ohio-state-buckeyes,1007
oklahoma-state-cowboys,1006
wisconsin-badgers,995
florida-state-seminoles,954
lsu-tigers,936
georgia-bulldogs,890
auburn-tigers,625
virginia-tech-hokies,601
miami-fl-hurricanes,580
kansas-state-wildcats,520
stanford-cardinal,410
tcu-horned-frogs,399
washington-state-cougars,281
south-florida-bulls,224
tennessee-volunteers,199
florida-gators,181
ucla-bruins,149
utah-utes,125
south-carolina-gamecocks,85
west-virginia-mountaineers,81
colorado-buffaloes,81
oregon-ducks,79
maryland-terrapins,58
notre-dame-fighting-irish,37
san-diego-state-aztecs,23
houston-cougars,12
boise-state-broncos,4
mississippi-state-bulldogs,4
vanderbilt-commodores,3
texas-tech-red-raiders,3
iowa-hawkeyes,3
california-golden-bears,3
michigan-state-spartans,2
