Teams,Borda Points
alabama-crimson-tide,1513
ohio-state-buckeyes,1414
florida-state-seminoles,1396
usc-trojans,1325
clemson-tigers,1201
penn-state-nittany-lions,1196
oklahoma-sooners,1170
washington-huskies,1151
wisconsin-badgers,927
oklahoma-state-cowboys,889
michigan-wolverines,881
auburn-tigers,880
lsu-tigers,784
stanford-cardinal,695
georgia-bulldogs,691
louisville-cardinals,630
florida-gators,624
miami-fl-hurricanes,493
south-florida-bulls,329
kansas-state-wildcats,317
virginia-tech-hokies,240
west-virginia-mountaineers,208
texas-longhorns,173
washington-state-cougars,134
tennessee-volunteers,114
tcu-horned-frogs,99
utah-utes,86
notre-dame-fighting-irish,65
boise-state-broncos,37
northwestern-wildcats,26
north-carolina-state-wolfpack,26
pittsburgh-panthers,24
oregon-ducks,21
colorado-buffaloes,18
san-diego-state-aztecs,10
ucla-bruins,9
byu-cougars,5
tulsa-golden-hurricane,4
appalachian-state-mountaineers,4
kentucky-wildcats,4
nebraska-cornhuskers,4
texas-am-aggies,3
michigan-state-spartans,1
