Teams,Borda Points
alabama-crimson-tide,1513
ohio-state-buckeyes,1414
florida-state-seminoles,1396
usc-trojans,1325
clemson-tigers,1201
penn-state-nittany-lions,1196
oklahoma-sooners,1170
washington-huskies,1150
wisconsin-badgers,926
oklahoma-state-cowboys,889
auburn-tigers,881
michigan-wolverines,881
lsu-tigers,785
stanford-cardinal,695
georgia-bulldogs,691
louisville-cardinals,629
florida-gators,624
miami-fl-hurricanes,495
south-florida-bulls,335
kansas-state-wildcats,324
virginia-tech-hokies,248
west-virginia-mountaineers,212
texas-longhorns,181
washington-state-cougars,147
tcu-horned-frogs,100
utah-utes,88
notre-dame-fighting-irish,66
boise-state-broncos,40
north-carolina-state-wolfpack,29
oregon-ducks,27
pittsburgh-panthers,26
northwestern-wildcats,25
colorado-buffaloes,19
houston-cougars,19
san-diego-state-aztecs,11
ucla-bruins,9
appalachian-state-mountaineers,6
byu-cougars,5
tulsa-golden-hurricane,5
nebraska-cornhuskers,5
texas-am-aggies,3
kentucky-wildcats,3
michigan-state-spartans,1
