Teams,Borda Points
alabama-crimson-tide,1520
georgia-bulldogs,1468
notre-dame-fighting-irish,1357
clemson-tigers,1289
oklahoma-sooners,1258
wisconsin-badgers,1256
miami-fl-hurricanes,1220
tcu-horned-frogs,1087
washington-huskies,1061
auburn-tigers,879
ohio-state-buckeyes,790
michigan-state-spartans,769
oklahoma-state-cowboys,767
ucf-knights,753
usc-trojans,732
penn-state-nittany-lions,727
mississippi-state-bulldogs,501
washington-state-cougars,462
memphis-tigers,418
michigan-wolverines,225
south-florida-bulls,206
west-virginia-mountaineers,204
iowa-state-cyclones,199
iowa-hawkeyes,181
lsu-tigers,175
north-carolina-state-wolfpack,131
toledo-rockets,45
stanford-cardinal,31
arizona-wildcats,19
boise-state-broncos,19
northwestern-wildcats,9
army-west-point-black-knights,4
san-diego-state-aztecs,2
