Teams,Borda Points
alabama-crimson-tide,1520
georgia-bulldogs,1468
notre-dame-fighting-irish,1357
clemson-tigers,1289
oklahoma-sooners,1258
wisconsin-badgers,1256
miami-fl-hurricanes,1220
tcu-horned-frogs,1087
washington-huskies,1061
auburn-tigers,876
ohio-state-buckeyes,787
oklahoma-state-cowboys,770
michigan-state-spartans,764
ucf-knights,736
penn-state-nittany-lions,724
usc-trojans,720
virginia-tech-hokies,553
mississippi-state-bulldogs,485
washington-state-cougars,441
michigan-wolverines,216
south-florida-bulls,205
west-virginia-mountaineers,200
iowa-state-cyclones,189
iowa-hawkeyes,172
lsu-tigers,166
north-carolina-state-wolfpack,122
toledo-rockets,44
stanford-cardinal,30
boise-state-broncos,19
arizona-wildcats,17
northwestern-wildcats,9
army-west-point-black-knights,4
san-diego-state-aztecs,2
