Teams,Borda Points
alabama-crimson-tide,1506
clemson-tigers,1475
oklahoma-sooners,1392
penn-state-nittany-lions,1325
georgia-bulldogs,1237
washington-huskies,1218
michigan-wolverines,1115
tcu-horned-frogs,1079
wisconsin-badgers,1028
ohio-state-buckeyes,1016
washington-state-cougars,980
auburn-tigers,802
miami-fl-hurricanes,782
usc-trojans,713
oklahoma-state-cowboys,664
virginia-tech-hokies,549
louisville-cardinals,507
south-florida-bulls,440
san-diego-state-aztecs,373
utah-utes,358
notre-dame-fighting-irish,350
florida-gators,349
west-virginia-mountaineers,221
north-carolina-state-wolfpack,149
ucf-knights,120
oregon-ducks,19
florida-state-seminoles,15
georgia-tech-yellow-jackets,11
texas-tech-red-raiders,10
stanford-cardinal,8
kansas-state-wildcats,3
texas-am-aggies,2
memphis-tigers,2
troy-trojans,1
maryland-terrapins,1
