Teams,Borda Points
alabama-crimson-tide,1513
ohio-state-buckeyes,1414
florida-state-seminoles,1396
usc-trojans,1325
clemson-tigers,1201
penn-state-nittany-lions,1196
oklahoma-sooners,1170
washington-huskies,1150
wisconsin-badgers,927
oklahoma-state-cowboys,890
auburn-tigers,881
michigan-wolverines,881
lsu-tigers,785
stanford-cardinal,698
georgia-bulldogs,694
louisville-cardinals,634
florida-gators,627
miami-fl-hurricanes,497
south-florida-bulls,345
kansas-state-wildcats,331
west-virginia-mountaineers,222
texas-longhorns,183
washington-state-cougars,155
tennessee-volunteers,131
tcu-horned-frogs,107
utah-utes,98
notre-dame-fighting-irish,70
boise-state-broncos,43
northwestern-wildcats,31
north-carolina-state-wolfpack,29
oregon-ducks,26
colorado-buffaloes,25
pittsburgh-panthers,25
houston-cougars,20
san-diego-state-aztecs,13
ucla-bruins,10
appalachian-state-mountaineers,7
byu-cougars,6
nebraska-cornhuskers,6
tulsa-golden-hurricane,5
texas-am-aggies,4
kentucky-wildcats,3
michigan-state-spartans,2
