Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
bryce-miller,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,florida-gators,indiana-hoosiers,miami-fl-hurricanes,iowa-state-cyclones,oklahoma-sooners,georgia-bulldogs,coastal-carolina-chanticleers,byu-cougars,usc-trojans,louisiana-lafayette-ragin-cajuns,northwestern-wildcats,iowa-hawkeyes,liberty-flames,texas-longhorns,buffalo-bulls,tulsa-golden-hurricane,colorado-buffaloes,north-carolina-tar-heels,san-jose-state-spartans
chris-murray,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,florida-gators,indiana-hoosiers,miami-fl-hurricanes,iowa-state-cyclones,coastal-carolina-chanticleers,georgia-bulldogs,oklahoma-sooners,usc-trojans,northwestern-wildcats,byu-cougars,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,liberty-flames,buffalo-bulls,colorado-buffaloes,iowa-hawkeyes,san-jose-state-spartans,north-carolina-tar-heels,north-carolina-state-wolfpack
chuck-carlton,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,georgia-bulldogs,indiana-hoosiers,iowa-state-cyclones,coastal-carolina-chanticleers,miami-fl-hurricanes,oklahoma-sooners,northwestern-wildcats,usc-trojans,byu-cougars,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,colorado-buffaloes,north-carolina-tar-heels,texas-longhorns,tulsa-golden-hurricane,north-carolina-state-wolfpack,liberty-flames,san-jose-state-spartans
colten-bartholomew,2020,14,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,florida-gators,cincinnati-bearcats,texas-am-aggies,miami-fl-hurricanes,indiana-hoosiers,iowa-state-cyclones,georgia-bulldogs,oklahoma-sooners,coastal-carolina-chanticleers,byu-cougars,northwestern-wildcats,usc-trojans,tulsa-golden-hurricane,iowa-hawkeyes,buffalo-bulls,colorado-buffaloes,north-carolina-tar-heels,wisconsin-badgers,marshall-thundering-herd,louisiana-lafayette-ragin-cajuns,san-jose-state-spartans
conor-oneill,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,florida-gators,coastal-carolina-chanticleers,miami-fl-hurricanes,iowa-state-cyclones,indiana-hoosiers,oklahoma-sooners,louisiana-lafayette-ragin-cajuns,byu-cougars,georgia-bulldogs,northwestern-wildcats,tulsa-golden-hurricane,iowa-hawkeyes,colorado-buffaloes,usc-trojans,san-jose-state-spartans,north-carolina-tar-heels,north-carolina-state-wolfpack,buffalo-bulls,boise-state-broncos
david-briggs,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,iowa-state-cyclones,indiana-hoosiers,coastal-carolina-chanticleers,miami-fl-hurricanes,georgia-bulldogs,byu-cougars,oklahoma-sooners,usc-trojans,louisiana-lafayette-ragin-cajuns,northwestern-wildcats,tulsa-golden-hurricane,colorado-buffaloes,iowa-hawkeyes,liberty-flames,buffalo-bulls,north-carolina-tar-heels,north-carolina-state-wolfpack,san-jose-state-spartans
david-jablonski,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,cincinnati-bearcats,texas-am-aggies,florida-gators,indiana-hoosiers,miami-fl-hurricanes,coastal-carolina-chanticleers,georgia-bulldogs,iowa-state-cyclones,oklahoma-sooners,byu-cougars,usc-trojans,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,marshall-thundering-herd,buffalo-bulls,texas-longhorns,oklahoma-state-cowboys,northwestern-wildcats,iowa-hawkeyes,liberty-flames,nevada-wolf-pack
davis-potter,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,florida-gators,coastal-carolina-chanticleers,miami-fl-hurricanes,indiana-hoosiers,georgia-bulldogs,tulsa-golden-hurricane,louisiana-lafayette-ragin-cajuns,iowa-state-cyclones,oklahoma-sooners,byu-cougars,iowa-hawkeyes,boise-state-broncos,colorado-buffaloes,usc-trojans,northwestern-wildcats,san-jose-state-spartans,liberty-flames,marshall-thundering-herd,wisconsin-badgers
don-williams,2020,14,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,texas-am-aggies,florida-gators,indiana-hoosiers,iowa-state-cyclones,oklahoma-sooners,cincinnati-bearcats,miami-fl-hurricanes,georgia-bulldogs,northwestern-wildcats,usc-trojans,iowa-hawkeyes,wisconsin-badgers,texas-longhorns,coastal-carolina-chanticleers,byu-cougars,louisiana-lafayette-ragin-cajuns,north-carolina-tar-heels,oklahoma-state-cowboys,tulsa-golden-hurricane,ucf-knights,north-carolina-state-wolfpack
dylan-sinn,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,coastal-carolina-chanticleers,indiana-hoosiers,georgia-bulldogs,miami-fl-hurricanes,louisiana-lafayette-ragin-cajuns,iowa-state-cyclones,byu-cougars,oklahoma-sooners,northwestern-wildcats,north-carolina-tar-heels,buffalo-bulls,iowa-hawkeyes,north-carolina-state-wolfpack,colorado-buffaloes,usc-trojans,tulsa-golden-hurricane,san-jose-state-spartans,liberty-flames
eric-boynton,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,cincinnati-bearcats,texas-am-aggies,florida-gators,miami-fl-hurricanes,indiana-hoosiers,georgia-bulldogs,iowa-state-cyclones,oklahoma-sooners,coastal-carolina-chanticleers,northwestern-wildcats,usc-trojans,louisiana-lafayette-ragin-cajuns,byu-cougars,iowa-hawkeyes,tulsa-golden-hurricane,colorado-buffaloes,north-carolina-tar-heels,liberty-flames,buffalo-bulls,north-carolina-state-wolfpack,marshall-thundering-herd
eric-hansen,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,cincinnati-bearcats,texas-am-aggies,florida-gators,indiana-hoosiers,miami-fl-hurricanes,coastal-carolina-chanticleers,georgia-bulldogs,iowa-state-cyclones,byu-cougars,usc-trojans,oklahoma-sooners,northwestern-wildcats,louisiana-lafayette-ragin-cajuns,north-carolina-tar-heels,tulsa-golden-hurricane,colorado-buffaloes,buffalo-bulls,north-carolina-state-wolfpack,iowa-hawkeyes,liberty-flames,san-jose-state-spartans
ferd-lewis,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,georgia-bulldogs,coastal-carolina-chanticleers,iowa-state-cyclones,oklahoma-sooners,byu-cougars,usc-trojans,northwestern-wildcats,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,liberty-flames,north-carolina-tar-heels,colorado-buffaloes,buffalo-bulls,san-jose-state-spartans,wisconsin-badgers
garland-gillen,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,coastal-carolina-chanticleers,indiana-hoosiers,miami-fl-hurricanes,georgia-bulldogs,louisiana-lafayette-ragin-cajuns,iowa-state-cyclones,oklahoma-sooners,colorado-buffaloes,northwestern-wildcats,usc-trojans,byu-cougars,tulsa-golden-hurricane,iowa-hawkeyes,liberty-flames,texas-longhorns,north-carolina-tar-heels,buffalo-bulls,north-carolina-state-wolfpack
gentry-estes,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,miami-fl-hurricanes,coastal-carolina-chanticleers,iowa-state-cyclones,oklahoma-sooners,georgia-bulldogs,byu-cougars,usc-trojans,louisiana-lafayette-ragin-cajuns,northwestern-wildcats,tulsa-golden-hurricane,texas-longhorns,colorado-buffaloes,iowa-hawkeyes,missouri-tigers,north-carolina-tar-heels,north-carolina-state-wolfpack,wisconsin-badgers
james-kratch,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,cincinnati-bearcats,texas-am-aggies,florida-gators,indiana-hoosiers,miami-fl-hurricanes,coastal-carolina-chanticleers,iowa-state-cyclones,georgia-bulldogs,oklahoma-sooners,usc-trojans,byu-cougars,northwestern-wildcats,louisiana-lafayette-ragin-cajuns,north-carolina-tar-heels,tulsa-golden-hurricane,iowa-hawkeyes,wisconsin-badgers,texas-longhorns,north-carolina-state-wolfpack,san-jose-state-spartans,buffalo-bulls
jerry-dipaola,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,georgia-bulldogs,iowa-state-cyclones,indiana-hoosiers,miami-fl-hurricanes,oklahoma-sooners,coastal-carolina-chanticleers,byu-cougars,northwestern-wildcats,iowa-hawkeyes,usc-trojans,north-carolina-tar-heels,texas-longhorns,colorado-buffaloes,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,liberty-flames,washington-huskies,wisconsin-badgers
john-bednarowski,2020,14,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,cincinnati-bearcats,clemson-tigers,texas-am-aggies,florida-gators,indiana-hoosiers,miami-fl-hurricanes,iowa-state-cyclones,coastal-carolina-chanticleers,georgia-bulldogs,louisiana-lafayette-ragin-cajuns,oklahoma-sooners,byu-cougars,northwestern-wildcats,usc-trojans,tulsa-golden-hurricane,north-carolina-tar-heels,wisconsin-badgers,iowa-hawkeyes,liberty-flames,north-carolina-state-wolfpack,texas-longhorns,buffalo-bulls
john-clay,2020,14,alabama-crimson-tide,clemson-tigers,notre-dame-fighting-irish,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,georgia-bulldogs,iowa-state-cyclones,miami-fl-hurricanes,oklahoma-sooners,coastal-carolina-chanticleers,northwestern-wildcats,byu-cougars,usc-trojans,tulsa-golden-hurricane,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,colorado-buffaloes,liberty-flames,north-carolina-tar-heels,wisconsin-badgers,texas-longhorns,buffalo-bulls
jon-johnson,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,georgia-bulldogs,indiana-hoosiers,coastal-carolina-chanticleers,iowa-state-cyclones,oklahoma-sooners,byu-cougars,northwestern-wildcats,usc-trojans,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,north-carolina-tar-heels,north-carolina-state-wolfpack,liberty-flames,colorado-buffaloes,oklahoma-state-cowboys,buffalo-bulls
jon-wilner,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,georgia-bulldogs,miami-fl-hurricanes,iowa-state-cyclones,oklahoma-sooners,coastal-carolina-chanticleers,usc-trojans,northwestern-wildcats,byu-cougars,tulsa-golden-hurricane,iowa-hawkeyes,north-carolina-tar-heels,texas-longhorns,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,colorado-buffaloes,army-west-point-black-knights,san-jose-state-spartans
jonas-pope,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,coastal-carolina-chanticleers,miami-fl-hurricanes,indiana-hoosiers,georgia-bulldogs,iowa-state-cyclones,oklahoma-sooners,northwestern-wildcats,usc-trojans,byu-cougars,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,liberty-flames,texas-longhorns,north-carolina-tar-heels,marshall-thundering-herd,north-carolina-state-wolfpack,buffalo-bulls
josh-furlong,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,miami-fl-hurricanes,iowa-state-cyclones,oklahoma-sooners,georgia-bulldogs,coastal-carolina-chanticleers,usc-trojans,byu-cougars,northwestern-wildcats,iowa-hawkeyes,louisiana-lafayette-ragin-cajuns,colorado-buffaloes,tulsa-golden-hurricane,north-carolina-tar-heels,san-jose-state-spartans,wisconsin-badgers,nevada-wolf-pack,liberty-flames
kirk-bohls,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,iowa-state-cyclones,oklahoma-sooners,coastal-carolina-chanticleers,byu-cougars,northwestern-wildcats,georgia-bulldogs,louisiana-lafayette-ragin-cajuns,usc-trojans,tulsa-golden-hurricane,marshall-thundering-herd,north-carolina-tar-heels,liberty-flames,north-carolina-state-wolfpack,iowa-hawkeyes,buffalo-bulls,texas-longhorns
lauren-brownlow,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,cincinnati-bearcats,florida-gators,coastal-carolina-chanticleers,texas-am-aggies,indiana-hoosiers,miami-fl-hurricanes,iowa-state-cyclones,byu-cougars,georgia-bulldogs,louisiana-lafayette-ragin-cajuns,oklahoma-sooners,usc-trojans,northwestern-wildcats,tulsa-golden-hurricane,buffalo-bulls,iowa-hawkeyes,north-carolina-tar-heels,north-carolina-state-wolfpack,marshall-thundering-herd,liberty-flames,oklahoma-state-cowboys
madison-blevins,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,coastal-carolina-chanticleers,georgia-bulldogs,iowa-state-cyclones,oklahoma-sooners,byu-cougars,northwestern-wildcats,usc-trojans,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,liberty-flames,north-carolina-tar-heels,buffalo-bulls,colorado-buffaloes,north-carolina-state-wolfpack,marshall-thundering-herd
marc-weiszer,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,miami-fl-hurricanes,georgia-bulldogs,coastal-carolina-chanticleers,iowa-state-cyclones,byu-cougars,usc-trojans,oklahoma-sooners,northwestern-wildcats,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,north-carolina-tar-heels,colorado-buffaloes,texas-longhorns,north-carolina-state-wolfpack,buffalo-bulls,san-jose-state-spartans
matt-baker,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,cincinnati-bearcats,texas-am-aggies,florida-gators,coastal-carolina-chanticleers,byu-cougars,indiana-hoosiers,miami-fl-hurricanes,georgia-bulldogs,louisiana-lafayette-ragin-cajuns,iowa-state-cyclones,oklahoma-sooners,northwestern-wildcats,iowa-hawkeyes,tulsa-golden-hurricane,usc-trojans,north-carolina-tar-heels,texas-longhorns,wisconsin-badgers,north-carolina-state-wolfpack,buffalo-bulls,colorado-buffaloes
matt-brown,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,coastal-carolina-chanticleers,miami-fl-hurricanes,iowa-state-cyclones,oklahoma-sooners,byu-cougars,georgia-bulldogs,louisiana-lafayette-ragin-cajuns,usc-trojans,northwestern-wildcats,colorado-buffaloes,iowa-hawkeyes,north-carolina-tar-heels,texas-longhorns,tulsa-golden-hurricane,buffalo-bulls,san-jose-state-spartans,north-carolina-state-wolfpack
michael-lev,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,cincinnati-bearcats,iowa-state-cyclones,georgia-bulldogs,indiana-hoosiers,oklahoma-sooners,coastal-carolina-chanticleers,byu-cougars,miami-fl-hurricanes,louisiana-lafayette-ragin-cajuns,northwestern-wildcats,usc-trojans,tulsa-golden-hurricane,liberty-flames,iowa-hawkeyes,buffalo-bulls,texas-longhorns,san-jose-state-spartans,colorado-buffaloes,north-carolina-tar-heels
nate-mink,2020,14,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,georgia-bulldogs,iowa-state-cyclones,oklahoma-sooners,coastal-carolina-chanticleers,byu-cougars,northwestern-wildcats,louisiana-lafayette-ragin-cajuns,usc-trojans,north-carolina-tar-heels,texas-longhorns,iowa-hawkeyes,wisconsin-badgers,tulsa-golden-hurricane,north-carolina-state-wolfpack,liberty-flames,tcu-horned-frogs
nathan-baird,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,florida-gators,texas-am-aggies,indiana-hoosiers,cincinnati-bearcats,georgia-bulldogs,miami-fl-hurricanes,oklahoma-sooners,coastal-carolina-chanticleers,iowa-state-cyclones,byu-cougars,usc-trojans,northwestern-wildcats,iowa-hawkeyes,louisiana-lafayette-ragin-cajuns,texas-longhorns,wisconsin-badgers,north-carolina-tar-heels,tulsa-golden-hurricane,ucf-knights,oklahoma-state-cowboys,buffalo-bulls
neill-ostrout,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,florida-gators,indiana-hoosiers,coastal-carolina-chanticleers,iowa-state-cyclones,miami-fl-hurricanes,georgia-bulldogs,oklahoma-sooners,northwestern-wildcats,usc-trojans,byu-cougars,tulsa-golden-hurricane,louisiana-lafayette-ragin-cajuns,colorado-buffaloes,iowa-hawkeyes,marshall-thundering-herd,buffalo-bulls,liberty-flames,north-carolina-tar-heels,texas-longhorns
norm-wood,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,indiana-hoosiers,miami-fl-hurricanes,iowa-state-cyclones,coastal-carolina-chanticleers,georgia-bulldogs,oklahoma-sooners,byu-cougars,northwestern-wildcats,usc-trojans,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,north-carolina-tar-heels,liberty-flames,colorado-buffaloes,buffalo-bulls,marshall-thundering-herd,north-carolina-state-wolfpack
parrish-alford,2020,14,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,clemson-tigers,florida-gators,texas-am-aggies,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,iowa-state-cyclones,oklahoma-sooners,georgia-bulldogs,coastal-carolina-chanticleers,byu-cougars,usc-trojans,northwestern-wildcats,liberty-flames,iowa-hawkeyes,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,wisconsin-badgers,texas-longhorns,colorado-buffaloes,north-carolina-tar-heels,buffalo-bulls
pat-dooley,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,iowa-state-cyclones,georgia-bulldogs,oklahoma-sooners,coastal-carolina-chanticleers,indiana-hoosiers,byu-cougars,northwestern-wildcats,usc-trojans,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,north-carolina-tar-heels,colorado-buffaloes,liberty-flames,marshall-thundering-herd,texas-longhorns,buffalo-bulls
pete-martini,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,georgia-bulldogs,usc-trojans,oklahoma-sooners,coastal-carolina-chanticleers,iowa-state-cyclones,northwestern-wildcats,colorado-buffaloes,auburn-tigers,byu-cougars,louisiana-lafayette-ragin-cajuns,tulsa-golden-hurricane,iowa-hawkeyes,liberty-flames,texas-longhorns,north-carolina-tar-heels,marshall-thundering-herd
rece-davis,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,coastal-carolina-chanticleers,iowa-state-cyclones,oklahoma-sooners,georgia-bulldogs,byu-cougars,northwestern-wildcats,iowa-hawkeyes,louisiana-lafayette-ragin-cajuns,usc-trojans,north-carolina-tar-heels,tulsa-golden-hurricane,san-jose-state-spartans,north-carolina-state-wolfpack,colorado-buffaloes,liberty-flames,texas-longhorns
rob-long,2020,14,alabama-crimson-tide,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,florida-gators,georgia-bulldogs,cincinnati-bearcats,miami-fl-hurricanes,indiana-hoosiers,iowa-state-cyclones,oklahoma-sooners,coastal-carolina-chanticleers,northwestern-wildcats,tulsa-golden-hurricane,north-carolina-tar-heels,usc-trojans,iowa-hawkeyes,north-carolina-state-wolfpack,byu-cougars,louisiana-lafayette-ragin-cajuns,marshall-thundering-herd,liberty-flames,washington-huskies,texas-longhorns
