Teams,Borda Points
ohio-state-buckeyes,1490
michigan-state-spartans,1415
tcu-horned-frogs,1345
ole-miss-rebels,1345
baylor-bears,1214
notre-dame-fighting-irish,1183
georgia-bulldogs,1162
lsu-tigers,1088
ucla-bruins,981
florida-state-seminoles,955
clemson-tigers,905
alabama-crimson-tide,882
oregon-ducks,858
texas-am-aggies,798
oklahoma-sooners,783
arizona-wildcats,495
northwestern-wildcats,476
utah-utes,444
usc-trojans,374
georgia-tech-yellow-jackets,360
stanford-cardinal,300
wisconsin-badgers,180
oklahoma-state-cowboys,159
missouri-tigers,144
mississippi-state-bulldogs,62
west-virginia-mountaineers,51
tennessee-volunteers,50
california-golden-bears,44
toledo-rockets,40
temple-owls,28
arizona-state-sun-devils,27
houston-cougars,24
texas-tech-red-raiders,24
boise-state-broncos,21
auburn-tigers,20
miami-fl-hurricanes,14
iowa-hawkeyes,10
florida-gators,8
kansas-state-wildcats,8
minnesota-golden-gophers,6
north-carolina-state-wolfpack,5
virginia-tech-hokies,5
memphis-tigers,1
