Teams,Borda Points
clemson-tigers,1510
alabama-crimson-tide,1465
michigan-state-spartans,1382
oklahoma-sooners,1376
stanford-cardinal,1221
iowa-hawkeyes,1214
ohio-state-buckeyes,1208
notre-dame-fighting-irish,1070
florida-state-seminoles,973
north-carolina-tar-heels,954
tcu-horned-frogs,939
northwestern-wildcats,791
oklahoma-state-cowboys,778
houston-cougars,726
oregon-ducks,700
ole-miss-rebels,673
baylor-bears,471
florida-gators,464
utah-utes,365
lsu-tigers,321
navy-midshipmen,320
wisconsin-badgers,247
temple-owls,129
western-kentucky-hilltoppers,99
georgia-bulldogs,88
usc-trojans,69
byu-cougars,36
san-diego-state-aztecs,34
tennessee-volunteers,33
washington-state-cougars,29
arkansas-razorbacks,22
memphis-tigers,15
south-florida-bulls,11
mississippi-state-bulldogs,9
bowling-green-falcons,8
toledo-rockets,6
ucla-bruins,5
arkansas-state-red-wolves,3
