Teams,Borda Points
clemson-tigers,1511
alabama-crimson-tide,1469
oklahoma-sooners,1367
iowa-hawkeyes,1345
michigan-state-spartans,1318
ohio-state-buckeyes,1197
stanford-cardinal,1137
north-carolina-tar-heels,1085
notre-dame-fighting-irish,1022
florida-state-seminoles,951
tcu-horned-frogs,927
baylor-bears,842
northwestern-wildcats,711
oklahoma-state-cowboys,700
oregon-ducks,619
ole-miss-rebels,590
houston-cougars,572
florida-gators,569
michigan-wolverines,525
utah-utes,267
navy-midshipmen,234
lsu-tigers,227
usc-trojans,221
wisconsin-badgers,155
georgia-bulldogs,57
western-kentucky-hilltoppers,37
byu-cougars,23
arkansas-razorbacks,18
washington-state-cougars,14
memphis-tigers,13
tennessee-volunteers,12
south-florida-bulls,10
mississippi-state-bulldogs,6
san-diego-state-aztecs,6
ucla-bruins,4
arkansas-state-red-wolves,3
toledo-rockets,2
west-virginia-mountaineers,1
