Teams,Borda Points
ohio-state-buckeyes,1411
baylor-bears,1390
tcu-horned-frogs,1354
utah-utes,1350
clemson-tigers,1260
lsu-tigers,1231
michigan-state-spartans,1139
florida-gators,1075
texas-am-aggies,1046
alabama-crimson-tide,1034
florida-state-seminoles,937
michigan-wolverines,894
ole-miss-rebels,803
notre-dame-fighting-irish,766
stanford-cardinal,662
oklahoma-state-cowboys,615
iowa-hawkeyes,521
ucla-bruins,487
oklahoma-sooners,343
northwestern-wildcats,319
boise-state-broncos,261
toledo-rockets,239
california-golden-bears,204
houston-cougars,121
duke-blue-devils,115
temple-owls,98
memphis-tigers,61
arizona-state-sun-devils,27
georgia-bulldogs,16
texas-tech-red-raiders,10
byu-cougars,8
western-kentucky-hilltoppers,5
usc-trojans,5
navy-midshipmen,4
kentucky-wildcats,4
penn-state-nittany-lions,4
north-carolina-tar-heels,1
