Teams,Borda Points
ohio-state-buckeyes,1467
baylor-bears,1418
clemson-tigers,1382
lsu-tigers,1348
tcu-horned-frogs,1335
michigan-state-spartans,1263
stanford-cardinal,1108
notre-dame-fighting-irish,1055
iowa-hawkeyes,993
florida-gators,928
oklahoma-state-cowboys,923
utah-utes,897
oklahoma-sooners,757
michigan-wolverines,727
memphis-tigers,719
florida-state-seminoles,631
houston-cougars,471
ole-miss-rebels,429
toledo-rockets,423
temple-owls,365
duke-blue-devils,329
pittsburgh-panthers,210
ucla-bruins,148
mississippi-state-bulldogs,135
texas-am-aggies,95
north-carolina-tar-heels,64
usc-trojans,42
byu-cougars,23
georgia-bulldogs,22
wisconsin-badgers,20
northwestern-wildcats,16
appalachian-state-mountaineers,9
california-golden-bears,8
washington-state-cougars,4
