Teams,Borda Points
ohio-state-buckeyes,1466
baylor-bears,1417
clemson-tigers,1378
lsu-tigers,1344
tcu-horned-frogs,1327
michigan-state-spartans,1250
alabama-crimson-tide,1163
stanford-cardinal,1063
notre-dame-fighting-irish,997
iowa-hawkeyes,934
florida-gators,874
oklahoma-state-cowboys,864
utah-utes,844
oklahoma-sooners,710
michigan-wolverines,690
memphis-tigers,683
houston-cougars,459
ole-miss-rebels,419
toledo-rockets,418
temple-owls,361
duke-blue-devils,326
pittsburgh-panthers,207
ucla-bruins,145
mississippi-state-bulldogs,130
texas-am-aggies,94
north-carolina-tar-heels,64
usc-trojans,40
byu-cougars,22
georgia-bulldogs,21
wisconsin-badgers,19
northwestern-wildcats,16
appalachian-state-mountaineers,9
california-golden-bears,7
washington-state-cougars,4
