Teams,Borda Points
ohio-state-buckeyes,1444
tcu-horned-frogs,1371
baylor-bears,1364
michigan-state-spartans,1291
utah-utes,1254
clemson-tigers,1217
lsu-tigers,1212
alabama-crimson-tide,1026
texas-am-aggies,1009
oklahoma-sooners,976
florida-gators,936
florida-state-seminoles,922
northwestern-wildcats,753
ole-miss-rebels,731
notre-dame-fighting-irish,722
stanford-cardinal,617
usc-trojans,498
michigan-wolverines,452
georgia-bulldogs,443
ucla-bruins,416
oklahoma-state-cowboys,333
iowa-hawkeyes,254
california-golden-bears,233
toledo-rockets,89
boise-state-broncos,66
oregon-ducks,39
duke-blue-devils,32
houston-cougars,31
temple-owls,25
memphis-tigers,19
arizona-state-sun-devils,15
mississippi-state-bulldogs,12
west-virginia-mountaineers,9
texas-tech-red-raiders,4
byu-cougars,3
kansas-state-wildcats,1
missouri-tigers,1
