Teams,Borda Points
ohio-state-buckeyes,1444
tcu-horned-frogs,1371
baylor-bears,1364
michigan-state-spartans,1292
utah-utes,1254
clemson-tigers,1217
lsu-tigers,1212
alabama-crimson-tide,1029
texas-am-aggies,1011
oklahoma-sooners,980
florida-gators,942
florida-state-seminoles,929
northwestern-wildcats,758
ole-miss-rebels,750
notre-dame-fighting-irish,739
usc-trojans,549
michigan-wolverines,498
georgia-bulldogs,491
ucla-bruins,466
oklahoma-state-cowboys,378
iowa-hawkeyes,308
california-golden-bears,284
toledo-rockets,127
boise-state-broncos,83
oregon-ducks,49
duke-blue-devils,45
houston-cougars,43
temple-owls,37
memphis-tigers,30
navy-midshipmen,24
arizona-state-sun-devils,21
mississippi-state-bulldogs,14
west-virginia-mountaineers,12
texas-tech-red-raiders,5
byu-cougars,4
kansas-state-wildcats,2
missouri-tigers,2
