Teams,Borda Points
ohio-state-buckeyes,1525
tcu-horned-frogs,1428
alabama-crimson-tide,1322
baylor-bears,1263
michigan-state-spartans,1256
auburn-tigers,1192
oregon-ducks,1157
usc-trojans,1088
georgia-bulldogs,994
florida-state-seminoles,966
notre-dame-fighting-irish,882
clemson-tigers,870
ucla-bruins,712
lsu-tigers,696
arizona-state-sun-devils,629
ole-miss-rebels,596
arkansas-razorbacks,444
oklahoma-sooners,438
wisconsin-badgers,438
stanford-cardinal,389
arizona-wildcats,345
boise-state-broncos,281
missouri-tigers,263
tennessee-volunteers,139
mississippi-state-bulldogs,122
texas-am-aggies,75
oklahoma-state-cowboys,57
virginia-tech-hokies,52
utah-utes,44
penn-state-nittany-lions,25
louisville-cardinals,16
nebraska-cornhuskers,10
cincinnati-bearcats,9
kansas-state-wildcats,8
florida-gators,6
north-carolina-state-wolfpack,6
texas-longhorns,5
byu-cougars,4
michigan-wolverines,3
northern-illinois-huskies,3
western-kentucky-hilltoppers,2
west-virginia-mountaineers,2
california-golden-bears,2
