Teams,Borda Points
ohio-state-buckeyes,1523
alabama-crimson-tide,1423
tcu-horned-frogs,1366
michigan-state-spartans,1354
baylor-bears,1240
usc-trojans,1146
georgia-bulldogs,1032
notre-dame-fighting-irish,1012
florida-state-seminoles,973
ucla-bruins,929
clemson-tigers,926
oregon-ducks,835
lsu-tigers,789
georgia-tech-yellow-jackets,718
ole-miss-rebels,715
oklahoma-sooners,706
texas-am-aggies,703
auburn-tigers,524
byu-cougars,357
arizona-wildcats,349
utah-utes,301
missouri-tigers,272
wisconsin-badgers,166
oklahoma-state-cowboys,55
temple-owls,48
west-virginia-mountaineers,41
mississippi-state-bulldogs,35
toledo-rockets,35
tennessee-volunteers,35
kansas-state-wildcats,31
arizona-state-sun-devils,23
houston-cougars,21
boise-state-broncos,21
north-carolina-state-wolfpack,15
florida-gators,15
minnesota-golden-gophers,11
california-golden-bears,7
arkansas-razorbacks,6
iowa-hawkeyes,6
miami-fl-hurricanes,4
stanford-cardinal,4
western-kentucky-hilltoppers,3
virginia-tech-hokies,3
duke-blue-devils,2
