Teams,Borda Points
ohio-state-buckeyes,1428
baylor-bears,1416
utah-utes,1362
tcu-horned-frogs,1338
lsu-tigers,1306
clemson-tigers,1252
michigan-state-spartans,1202
alabama-crimson-tide,1133
florida-state-seminoles,1041
stanford-cardinal,917
notre-dame-fighting-irish,898
iowa-hawkeyes,821
florida-gators,786
oklahoma-state-cowboys,736
texas-am-aggies,618
michigan-wolverines,618
oklahoma-sooners,573
memphis-tigers,565
toledo-rockets,370
houston-cougars,350
temple-owls,254
duke-blue-devils,247
ole-miss-rebels,193
pittsburgh-panthers,92
mississippi-state-bulldogs,85
ucla-bruins,25
byu-cougars,25
north-carolina-tar-heels,24
texas-tech-red-raiders,19
georgia-bulldogs,19
western-kentucky-hilltoppers,13
wisconsin-badgers,11
utah-state-aggies,11
arizona-state-sun-devils,11
northwestern-wildcats,7
