Teams,Borda Points
clemson-tigers,1511
alabama-crimson-tide,1469
oklahoma-sooners,1367
iowa-hawkeyes,1345
michigan-state-spartans,1318
ohio-state-buckeyes,1197
stanford-cardinal,1137
north-carolina-tar-heels,1085
notre-dame-fighting-irish,1022
florida-state-seminoles,951
tcu-horned-frogs,927
baylor-bears,842
northwestern-wildcats,711
oklahoma-state-cowboys,699
oregon-ducks,616
ole-miss-rebels,584
houston-cougars,571
florida-gators,566
michigan-wolverines,518
temple-owls,271
utah-utes,244
navy-midshipmen,207
lsu-tigers,200
usc-trojans,189
wisconsin-badgers,125
georgia-bulldogs,47
western-kentucky-hilltoppers,25
byu-cougars,20
arkansas-razorbacks,17
memphis-tigers,9
tennessee-volunteers,9
washington-state-cougars,8
mississippi-state-bulldogs,4
ucla-bruins,4
san-diego-state-aztecs,3
arkansas-state-red-wolves,2
toledo-rockets,1
west-virginia-mountaineers,1
