Teams,Borda Points
ohio-state-buckeyes,1466
baylor-bears,1417
clemson-tigers,1378
lsu-tigers,1344
tcu-horned-frogs,1327
michigan-state-spartans,1250
alabama-crimson-tide,1163
stanford-cardinal,1062
notre-dame-fighting-irish,998
iowa-hawkeyes,934
florida-gators,868
oklahoma-state-cowboys,864
utah-utes,840
oklahoma-sooners,701
michigan-wolverines,676
memphis-tigers,664
florida-state-seminoles,582
ole-miss-rebels,408
toledo-rockets,397
temple-owls,347
duke-blue-devils,313
pittsburgh-panthers,204
ucla-bruins,142
mississippi-state-bulldogs,129
texas-am-aggies,92
north-carolina-tar-heels,63
usc-trojans,41
byu-cougars,21
georgia-bulldogs,20
wisconsin-badgers,18
northwestern-wildcats,16
appalachian-state-mountaineers,9
california-golden-bears,7
washington-state-cougars,4
