Teams,Borda Points
clemson-tigers,1518
alabama-crimson-tide,1469
iowa-hawkeyes,1325
notre-dame-fighting-irish,1317
oklahoma-sooners,1295
michigan-state-spartans,1286
baylor-bears,1161
ohio-state-buckeyes,1053
oklahoma-state-cowboys,996
florida-gators,931
north-carolina-tar-heels,906
michigan-wolverines,862
stanford-cardinal,828
tcu-horned-frogs,686
navy-midshipmen,683
northwestern-wildcats,638
oregon-ducks,524
ole-miss-rebels,415
washington-state-cougars,409
houston-cougars,323
ucla-bruins,285
mississippi-state-bulldogs,169
toledo-rockets,156
temple-owls,140
utah-utes,130
pittsburgh-panthers,78
lsu-tigers,50
texas-am-aggies,35
wisconsin-badgers,28
air-force-falcons,22
western-kentucky-hilltoppers,9
usc-trojans,9
arkansas-razorbacks,8
georgia-bulldogs,7
byu-cougars,4
tennessee-volunteers,3
south-florida-bulls,2
arkansas-state-red-wolves,2
west-virginia-mountaineers,2
