Teams,Borda Points
ohio-state-buckeyes,1444
tcu-horned-frogs,1371
baylor-bears,1364
michigan-state-spartans,1291
utah-utes,1254
clemson-tigers,1217
lsu-tigers,1212
alabama-crimson-tide,1026
texas-am-aggies,1009
oklahoma-sooners,976
florida-gators,935
florida-state-seminoles,922
northwestern-wildcats,753
ole-miss-rebels,731
notre-dame-fighting-irish,721
stanford-cardinal,617
usc-trojans,498
michigan-wolverines,454
georgia-bulldogs,442
ucla-bruins,415
oklahoma-state-cowboys,335
iowa-hawkeyes,256
california-golden-bears,237
toledo-rockets,91
boise-state-broncos,65
oregon-ducks,39
duke-blue-devils,32
temple-owls,23
memphis-tigers,20
navy-midshipmen,19
arizona-state-sun-devils,16
mississippi-state-bulldogs,11
west-virginia-mountaineers,8
texas-tech-red-raiders,4
byu-cougars,3
kansas-state-wildcats,1
missouri-tigers,1
