Teams,Borda Points
ohio-state-buckeyes,1444
tcu-horned-frogs,1371
baylor-bears,1364
michigan-state-spartans,1291
utah-utes,1254
clemson-tigers,1217
lsu-tigers,1212
alabama-crimson-tide,1026
texas-am-aggies,1009
oklahoma-sooners,978
florida-gators,938
florida-state-seminoles,928
northwestern-wildcats,761
ole-miss-rebels,741
notre-dame-fighting-irish,731
stanford-cardinal,632
usc-trojans,521
georgia-bulldogs,473
ucla-bruins,445
oklahoma-state-cowboys,363
iowa-hawkeyes,297
california-golden-bears,278
toledo-rockets,126
boise-state-broncos,80
oregon-ducks,47
duke-blue-devils,45
houston-cougars,41
temple-owls,37
memphis-tigers,30
navy-midshipmen,24
arizona-state-sun-devils,21
mississippi-state-bulldogs,14
west-virginia-mountaineers,12
texas-tech-red-raiders,5
byu-cougars,4
kansas-state-wildcats,2
missouri-tigers,2
